anime_id,name,genre,type,episodes,rating,members
257,Ikkitousen,"Ecchi, Martial Arts, School, Super Power",TV,13.0,6.62,88969
2994,Death Note Rewrite,"Mystery, Police, Psychological, Supernatural, Thriller",Special,2.0,7.84,88699
29785,Jitsu wa Watashi wa,"Comedy, Fantasy, Romance, School, Shounen, Supernatural",TV,13.0,7.15,88500
9135,Fullmetal Alchemist: The Sacred Star of Milos,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",Movie,1.0,7.5,87944
330,Midori no Hibi,"Comedy, Drama, Ecchi, Romance, Shounen",TV,13.0,7.45,87938
23251,Gugure! Kokkuri-san,"Comedy, Shounen, Supernatural",TV,12.0,7.69,87824
22,Prince of Tennis,"Action, Comedy, School, Shounen, Sports",TV,178.0,8.04,87643
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,8.24,87617
4182,Darker than Black: Kuro no Keiyakusha Special,"Comedy, Parody, Sci-Fi",Special,1.0,7.65,87609
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1.0,7.84,87369
395,Gantz 2nd Stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13.0,7.29,87240
6637,Higashi no Eden Movie II: Paradise Lost,"Action, Comedy, Drama, Mystery, Romance, Thriller",Movie,1.0,7.78,87062
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25.0,8.21,86972
6030,Needless,"Action, Comedy, Ecchi, Sci-Fi, Super Power",TV,24.0,7.44,86942
16201,Aku no Hana,"Drama, Psychological, Romance, School",TV,13.0,7.22,86669
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,"Action, Adventure, Fantasy, Military",TV,13.0,7.95,86475
322,Paradise Kiss,"Comedy, Drama, Josei, Romance, Slice of Life",TV,12.0,7.93,86380
11701,Another: The Other - Inga,"Horror, Mystery, Thriller",OVA,1.0,7.5,86261
10460,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13.0,7.85,86196
90,Mobile Suit Gundam Wing,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,49.0,7.87,86001
20159,Pokemon: The Origin,"Action, Adventure, Comedy, Fantasy, Kids",Special,4.0,7.94,85947
468,Ghost in the Shell 2: Innocence,"Mecha, Military, Police, Psychological, Sci-Fi",Movie,1.0,7.93,85714
149,Loveless,"Action, Drama, Fantasy, Mystery, Romance, Shoujo, Shounen Ai, Supernatural",TV,12.0,7.19,85554
256,Hoshi no Koe,"Drama, Mecha, Romance, Sci-Fi, Space",OVA,1.0,7.53,85492
23309,Rail Wars!,"Action, Ecchi, Police",TV,12.0,6.47,85487
5177,Denpa-teki na Kanojo,"Mystery, School, Thriller",OVA,2.0,7.79,85409
10079,Hoshizora e Kakaru Hashi,"Comedy, Ecchi, Harem, Romance, School",TV,12.0,7.04,85178
16870,The Last: Naruto the Movie,"Action, Martial Arts, Romance, Shounen, Super Power",Movie,1.0,7.88,85013
4472,Lucky☆Star: Original na Visual to Animation,"Comedy, Parody, School, Slice of Life",OVA,1.0,7.92,84833
8915,Dantalian no Shoka,"Action, Historical, Mystery, Supernatural",TV,12.0,7.34,84779
18893,Aoki Hagane no Arpeggio: Ars Nova,"Action, Sci-Fi, Seinen",TV,12.0,7.55,84708
8246,Naruto: Shippuuden Movie 4 - The Lost Tower,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1.0,7.53,84527
10798,UN-GO,"Mystery, Supernatural",TV,11.0,7.53,84499
15699,Haiyore! Nyaruko-san W,"Comedy, Parody, Sci-Fi",TV,12.0,7.43,84442
241,Girls Bravo: First Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,11.0,6.69,84395
6802,So Ra No Wo To,"Military, Music, Sci-Fi, Slice of Life",TV,12.0,7.6,84390
31904,Big Order (TV),"Action, Shounen, Super Power",TV,10.0,5.7,84079
10711,Plastic Neesan,"Comedy, School",ONA,12.0,7.41,83977
14811,GJ-bu,"Comedy, School, Slice of Life",TV,12.0,7.48,83838
21659,Kill la Kill Special,"Action, Comedy, School, Super Power",Special,1.0,7.82,83795
19315,Pupa,"Fantasy, Horror, Psychological",TV,12.0,3.82,83652
15,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145.0,8.08,83648
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1.0,7.5,83515
32686,Keijo!!!!!!!!,"Ecchi, Shounen, Sports",TV,12.0,7.22,83438
182,Tenkuu no Escaflowne,"Adventure, Fantasy, Mecha, Romance, Shoujo",TV,26.0,7.8,83437
9982,Fairy Tail OVA,"Comedy, Ecchi, Fantasy, Magic, Shounen",OVA,5.0,7.83,83421
21105,Love Stage!!,"Comedy, Romance, Shounen Ai",TV,10.0,7.69,83397
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"Action, Horror, Mystery, Psychological",TV,12.0,7.87,83343
31710,Divine Gate,"Action, Fantasy, Sci-Fi",TV,12.0,5.88,83271
12403,Yuru Yuri♪♪,"Comedy, School, Shoujo Ai, Slice of Life",TV,12.0,7.94,83097
21033,Seikoku no Dragonar,"Comedy, Ecchi, Fantasy, School",TV,12.0,6.75,83068
21273,Gochuumon wa Usagi Desu ka?,"Comedy, Slice of Life",TV,12.0,7.6,82999
4087,Michiko to Hatchin,"Action, Adventure",TV,22.0,7.9,82625
18139,Tonari no Seki-kun,"Comedy, School, Seinen",TV,21.0,7.69,82568
32962,Occultic;Nine,"Mystery, Sci-Fi",TV,12.0,6.78,82532
11241,Brave 10,"Action, Adventure, Historical, Samurai, Seinen, Super Power",TV,12.0,6.97,82205
13331,Jormungand: Perfect Order,"Action, Adventure, Seinen",TV,12.0,8.04,81951
25283,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, Magic, School",TV,12.0,6.57,81870
5940,Seiken no Blacksmith,"Action, Adventure, Fantasy",TV,12.0,6.95,81738
1690,Bokurano,"Drama, Mecha, Psychological, Sci-Fi",TV,24.0,7.82,81408
28621,Subete ga F ni Naru: The Perfect Insider,"Mystery, Psychological, Sci-Fi",TV,11.0,7.35,81230
10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25.0,7.75,81155
31722,Nanatsu no Taizai: Seisen no Shirushi,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,4.0,7.52,81154
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Fantasy, Historical, Romance",OVA,1.0,7.97,81137
18119,Servant x Service,"Comedy, Slice of Life",TV,13.0,7.79,81037
22273,Selector Infected WIXOSS,"Game, Psychological",TV,12.0,7.41,80964
13333,Tari Tari,"Music, School, Slice of Life",TV,13.0,7.44,80960
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12.0,8.14,80862
3467,Nogizaka Haruka no Himitsu,"Comedy, Romance",TV,12.0,7.35,80820
25879,Working!!!,"Comedy, Romance, Slice of Life",TV,13.0,8.18,80763
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,"Comedy, Romance, School",OVA,1.0,7.61,80676
133,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life",TV,12.0,6.44,80562
9074,Arakawa Under the Bridge x Bridge,"Comedy, Romance, Seinen",TV,13.0,7.85,80394
4981,Casshern Sins,"Action, Adventure, Drama, Psychological, Sci-Fi",TV,24.0,7.61,80307
23333,DRAMAtical Murder,"Action, Psychological, Sci-Fi, Super Power",TV,12.0,6.32,80121
5667,To LOVE-Ru OVA,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",OVA,6.0,7.51,79923
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26.0,8.08,79816
31559,Prince of Stride: Alternative,Sports,TV,12.0,7.04,79630
16353,Love Lab,"Comedy, Romance, School",TV,13.0,7.49,79493
18001,Freezing Vibration,"Action, Drama, Ecchi, Harem, Martial Arts, Military, Romance, Sci-Fi, Seinen",TV,12.0,7.1,79298
969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",TV,26.0,7.7,79166
4177,Bounen no Xamdou,"Action, Military, Sci-Fi",ONA,26.0,7.82,79026
7662,Shinrei Tantei Yakumo,"Horror, Mystery, Shoujo, Supernatural",TV,13.0,7.47,78952
10418,Deadman Wonderland OVA,"Action, Horror, Sci-Fi",OVA,1.0,7.12,78878
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1.0,7.46,78876
400,Seihou Bukyou Outlaw Star,"Action, Adventure, Comedy, Sci-Fi, Space",TV,24.0,7.98,78600
2596,Shinreigari: Ghost Hound,"Mystery, Psychological, Sci-Fi, Supernatural",TV,22.0,7.59,78469
16732,Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12.0,7.41,78131
762,Bleach: Memories in the Rain,"Action, Adventure, Drama, Shounen, Supernatural",Special,1.0,7.21,78111
25099,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,"Comedy, Ecchi, Harem, Romance, School",TV,12.0,7.06,77774
5507,Senjou no Valkyria,"Action, Military, Romance",TV,26.0,7.76,77591
12049,Fairy Tail Movie 1: Houou no Miko,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1.0,7.7,77560
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39.0,8.22,77464
10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",TV,12.0,7.3,77284
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1.0,8.17,77111
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,"Action, Adventure, Demons, Fantasy, Military, Seinen, Supernatural",Movie,1.0,7.91,77103
477,Aria The Animation,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13.0,7.79,76913
22865,Rokujouma no Shinryakusha!? (TV),"Comedy, Harem, Romance, School, Supernatural",TV,12.0,7.33,76880
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26.0,8.19,76860
98,Mai-HiME,"Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai",TV,26.0,7.59,76492
9479,Coppelion,"Action, Sci-Fi, Seinen",TV,13.0,6.56,76291
9760,Hoshi wo Ou Kodomo,"Adventure, Fantasy, Romance",Movie,1.0,7.81,76286
157,Mahou Sensei Negima!,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Super Power, Supernatural",TV,26.0,7.11,76253
18095,Nourin,"Comedy, Ecchi, Romance, School",TV,12.0,6.98,76069
25731,Cross Ange: Tenshi to Ryuu no Rondo,"Action, Mecha, Sci-Fi",TV,25.0,7.47,75807
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8.0,8.25,5001
28561,Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen,"Drama, Kids",OVA,1.0,8.25,40
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13.0,8.24,40355
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2.0,8.23,40420
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24.0,8.2,8621
31004,Niji no Kakehashi,"Drama, Kids",OVA,1.0,8.2,40
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,2.0,8.19,5959
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,3.0,8.18,43372
8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2.0,8.18,35225
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2.0,8.17,40401
33335,Hajimete no Eigo: Nippon Mukashibanashi,"Fantasy, Kids",OVA,18.0,8.17,93
8740,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1.0,8.16,33862
851,Kyou kara Ore wa!!,"Comedy, Shounen",OVA,10.0,8.15,7954
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7.0,8.15,21020
2563,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1.0,8.13,20629
81,Mobile Suit Gundam: The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12.0,8.13,34177
1023,Wolf's Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4.0,8.13,37679
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2.0,8.12,58075
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",OVA,28.0,8.1,7712
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2.0,8.1,49454
11135,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4.0,8.09,26036
5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13.0,8.09,72021
13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2.0,8.09,23192
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13.0,8.09,25170
2752,Prince of Tennis: The National Tournament Semifinals,"Action, Comedy, Sports",OVA,6.0,8.09,21186
16395,SKET Dance OVA,"Comedy, School, Shounen",OVA,1.0,8.08,11342
2143,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3.0,8.07,6554
6438,Detective Conan OVA 09: The Stranger in 10 Years...,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1.0,8.06,9649
33032,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1.0,8.06,9807
22097,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5.0,8.06,52351
33286,Strike the Blood II,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,8.0,8.05,28220
26123,Seitokai Yakuindomo* OVA,"Comedy, School, Shounen, Slice of Life",OVA,6.0,8.05,26361
4163,Seto no Hanayome OVA,"Comedy, Parody, Romance, School",OVA,2.0,8.03,31973
11813,Shijou Saikyou no Deshi Kenichi OVA,"Action, Comedy, Martial Arts, School, Shounen",OVA,11.0,8.02,24167
10012,Carnival Phantasm,"Comedy, Parody, Supernatural",OVA,12.0,8.01,71976
22961,Date A Live: Encore OVA,"Romance, Slice of Life",OVA,1.0,8.01,48432
9088,Saiyuuki Gaiden,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3.0,8.01,5843
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,"Action, Mecha, Sci-Fi, Shounen, Super Power",OVA,7.0,8.0,12283
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",OVA,1.0,8.0,9268
18661,Kamisama Hajimemashita OVA,"Comedy, Demons, Fantasy, Shoujo, Supernatural",OVA,2.0,8.0,38678
1729,Maria-sama ga Miteru 3rd,"Drama, School, Shoujo Ai, Slice of Life",OVA,5.0,8.0,12394
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama,OVA,1.0,8.0,42
26329,Ijimekko Ookami to Nana-chan,"Drama, Kids",OVA,1.0,8.0,66
26299,Inamuranohi,"Drama, Historical, Kids",OVA,1.0,8.0,47
28021,Ishii Hisaichi no Nanda Kanda Gekijou,"Comedy, Martial Arts, Sci-Fi, Space",OVA,2.0,8.0,62
26117,Kokoroya,"Kids, Psychological, Sci-Fi",OVA,1.0,8.0,66
28577,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,"Drama, Historical, Kids",OVA,1.0,8.0,37
22325,Ningen Kakumei,Slice of Life,OVA,20.0,8.0,86
30980,Ojiichan no Hanabi,"Drama, Kids",OVA,1.0,8.0,40
30978,Okaasan no Yasashii te,"Drama, Kids",OVA,1.0,8.0,38
26315,"Okaasan, Nakanaide","Drama, Kids",OVA,1.0,8.0,49
29275,Ooedo Torimonochou: Nezumi Kozou,"Historical, Kids, Mystery",OVA,1.0,8.0,41
26133,Paper Cranes Story: Kenta to Maiko,"Fantasy, Historical, Kids",OVA,1.0,8.0,47
28555,Son Gokuu no Hi no Youjin,"Drama, Fantasy, Kids",OVA,1.0,8.0,53
31861,Tenchi Muyou! Ryououki 4th Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,4.0,8.0,1602
1253,Saint Seiya: Meiou Hades Meikai-hen,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",OVA,12.0,7.97,21240
949,Top wo Nerae! Gunbuster,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6.0,7.97,51724
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,"Action, Mecha, Military, Super Power",OVA,1.0,7.96,23204
4872,Goku Sayonara Zetsubou Sensei,"Comedy, Parody, School",OVA,3.0,7.96,40358
8609,Detective Conan OVA 10: Kid in Trap Island,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1.0,7.95,7757
254,Jungle wa Itsumo Hare nochi Guu Deluxe,"Comedy, Slice of Life",OVA,6.0,7.95,8847
23225,Yuru Yuri Nachuyachumi!,"Comedy, Shoujo Ai, Slice of Life",OVA,1.0,7.95,28339
7044,Zan Sayonara Zetsubou Sensei Bangaichi,"Comedy, Parody, School",OVA,2.0,7.94,22704
25303,Haikyuu!! OVA,"Shounen, Sports",OVA,2.0,7.93,30063
24471,Hoozuki no Reitetsu OVA,"Comedy, Fantasy, Supernatural",OVA,3.0,7.93,6073
15407,Magical Suite Prism Nana,Magic,OVA,7.0,7.93,6797
30370,Akatsuki no Yona OVA,"Action, Comedy, Fantasy, Shoujo",OVA,3.0,7.92,29398
1910,Master Keaton OVA,"Adventure, Mystery",OVA,15.0,7.91,3205
31380,To LOVE-Ru Darkness 2nd OVA,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",OVA,3.0,7.91,18575
10119,Seitokai Yakuindomo OVA,"Comedy, School, Shounen, Slice of Life",OVA,8.0,7.89,63265
11879,Oni Chichi: Re-born,Hentai,OVA,2.0,7.89,14342
1520,Black Jack,Drama,OVA,12.0,7.88,14414
91,Mobile Suit Gundam Wing: Endless Waltz,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,3.0,7.87,28485
1007,Ranma ½ OVA,"Comedy, Martial Arts, Romance, Shounen",OVA,6.0,7.87,16804
6904,Hellsing I: Digest for Freaks,"Action, Horror, Military, Seinen, Super Power, Supernatural, Vampire",OVA,1.0,7.86,20263
32547,Non Non Biyori Repeat OVA,"Comedy, School, Seinen, Slice of Life",OVA,1.0,7.86,9729
15959,Nurarihyon no Mago OVA,"Action, Demons, Shounen, Supernatural",OVA,2.0,7.86,11401
15117,Kami nomi zo Shiru Sekai: Tenri-hen,"Comedy, Harem, Romance, Shounen, Supernatural",OVA,2.0,7.85,68623
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,"Action, Adventure, Ecchi, Magic, Shounen, Supernatural",OVA,4.0,7.85,12413
82,Mobile Suit Gundam 0080: War in the Pocket,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,6.0,7.85,22609
30347,Nanatsu no Taizai OVA,"Action, Adventure, Fantasy, Shounen, Supernatural",OVA,2.0,7.85,37540
517,School Rumble Ichi Gakki Hoshuu,"Comedy, Romance, School, Shounen",OVA,2.0,7.85,40868
978,Change!! Getter Robo: Sekai Saigo no Hi,"Action, Adventure, Horror, Mecha, Psychological, Sci-Fi, Shounen",OVA,13.0,7.84,5606
10350,Hakuouki Sekkaroku,"Action, Demons, Drama, Fantasy, Historical, Josei",OVA,6.0,7.84,14725
398,Seikai no Senki III,"Action, Military, Romance, Sci-Fi, Space",OVA,2.0,7.84,11044
1888,Ichigo Mashimaro OVA,"Comedy, School, Slice of Life",OVA,3.0,7.83,15085
29575,Mankitsu Happening,Hentai,OVA,4.0,7.83,8510
474,Macross Plus,"Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,4.0,7.82,23138
5751,Prince of Tennis: Another Story - Messages From Past and Future,"Comedy, School, Shounen, Sports",OVA,4.0,7.82,9487
3515,Saint Seiya: Meiou Hades Elysion-hen,"Action, Fantasy, Shounen, Super Power",OVA,6.0,7.82,19044
13851,To LOVE-Ru Darkness OVA,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",OVA,6.0,7.82,57166
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",OVA,8.0,7.82,19317
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,"Comedy, Fantasy",OVA,1.0,7.81,46823
28069,Shigatsu wa Kimi no Uso: Moments,"Music, Shounen",OVA,1.0,7.81,41368
1002,Top wo Nerae 2! Diebuster,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,6.0,7.81,38691
9471,Baka to Test to Shoukanjuu: Matsuri,"Comedy, School, Super Power",OVA,2.0,7.8,67684
4811,Ichigo Mashimaro Encore,"Comedy, Slice of Life",OVA,2.0,7.79,12790
1011,Ranma ½ Super,"Adventure, Comedy, Martial Arts, Romance, Shounen, Supernatural",OVA,3.0,7.79,9936
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,"Action, Mecha, Military, School, Super Power",OVA,1.0,7.78,23285
255,Jungle wa Itsumo Hare nochi Guu Final,"Comedy, Slice of Life",OVA,7.0,7.78,7576
208,R.O.D OVA,"Action, Adventure, Historical, Magic, Mystery, Sci-Fi",OVA,3.0,7.78,41701
1008,Ranma ½ Specials,"Comedy, Drama, Romance, Shounen",OVA,2.0,7.78,11084
540,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6.0,7.78,15837
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","Drama, Fantasy, Romance, Shoujo",OVA,1.0,7.77,20749
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"Action, Comedy, Ecchi, Shounen, Sports",OVA,3.0,7.77,40176
7270,Mobile Suit Gundam 00 Special Edition,"Action, Drama, Mecha, Military, Sci-Fi",OVA,3.0,7.77,7087
1376,Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo",OVA,13.0,7.77,3620
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",OVA,6.0,7.77,25902
24151,Ao Haru Ride OVA,"Romance, School, Shoujo, Slice of Life",OVA,2.0,7.76,46864
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,"Military, School",OVA,1.0,7.76,16143
15439,"Kono Danshi, Ningyo Hiroimashita.","Fantasy, Shounen Ai",OVA,1.0,7.75,14775
19669,Kuroko no Basket: Baka ja Katenai no yo!,"Comedy, School, Shounen, Sports",OVA,1.0,7.75,26785
14039,Katayoku no Khronos Gear,"Action, Sci-Fi",OVA,1.0,7.75,542
28109,Kuzuryuugawa to Shounen,"Drama, Historical",OVA,1.0,7.75,61
31001,Mirai Kara no Message,"Drama, Kids",OVA,1.0,7.75,38
26239,Tenki ni Naare,"Drama, Historical, Kids, Space",OVA,1.0,7.75,47
15843,Koiito Kinenbi The Animation,Hentai,OVA,2.0,7.75,6940
21097,Oni Chichi: Rebuild,Hentai,OVA,3.0,7.75,9825
1813,Genshiken OVA,"Comedy, Parody, Slice of Life",OVA,3.0,7.74,35493
3931,Initial D Battle Stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1.0,7.74,11015
23441,Love Stage!! OVA,"Comedy, Romance, Shounen Ai",OVA,1.0,7.74,23631
2238,Fuyu no Semi,"Drama, Historical, Romance, Samurai, Yaoi",OVA,3.0,7.74,12270
32485,Prison School OVA,"Comedy, Ecchi, Romance, School, Seinen",OVA,1.0,7.73,30887
25341,Diamond no Ace OVA,"Comedy, School, Shounen, Sports",OVA,3.0,7.72,7376
1395,Future GPX Cyber Formula Sin,"Drama, Sci-Fi, Shounen, Sports",OVA,5.0,7.72,1070
21755,New Prince of Tennis OVA vs. Genius10,"Action, Comedy, Shounen, Sports",OVA,10.0,7.72,6238
23701,Toradora! OVA,"Comedy, Romance, School, Slice of Life",OVA,1.0,7.72,25154
31997,Hetalia: The World Twinkle Extra Disc,"Comedy, Historical, Parody",OVA,1.0,7.71,2152
10573,Prince of Tennis: Another Story II - Ano Toki no Bokura,"Shounen, Sports",OVA,4.0,7.71,6005
30458,Tokyo Ghoul: &quot;Jack&quot;,"Action, Drama, Horror, School, Seinen, Supernatural",OVA,1.0,7.71,70635
1393,Future GPX Cyber Formula Zero,"Drama, Sci-Fi, Shounen, Sports",OVA,8.0,7.7,1113
24781,Imawa no Kuni no Alice (OVA),"Action, Psychological, Shounen, Supernatural, Thriller",OVA,3.0,7.7,18351
5493,Ranma ½: Akumu! Shunmin Kou,"Action, Comedy, Martial Arts, Shounen, Supernatural",OVA,1.0,7.7,7064
7762,"Yondemasu yo, Azazel-san.","Comedy, Demons, Supernatural",OVA,4.0,7.7,18400
